id,ime,vzdevek,id_kluba,id_države,država,ocena,pozicija,cena,spretnost,šibka_noga,hitrost,strel,podaje,dribling,obramba,fizika,višina,popularnost
7912,Mike Jensen,,298,13,Denmark,74,CM,700,3,4,76,68,73,76,63,80,177,436
7915,Nicklas Bendtner,,298,13,Denmark,73,ST,400,3,3,67,72,67,69,43,76,193,394
7921,Tore Reginiussen,,298,36,Norway,73,CB,400,2,3,65,43,53,53,72,76,185,362
7944,Ghislain Konan,,379,108,Côte d'Ivoire,75,LB,1000,3,3,82,48,68,77,70,73,176,418
7947,Hyun Jun Suk,,379,167,Korea Republic,74,ST,8100,3,4,64,74,58,70,39,79,190,384
7949,Alaixys Romao,,379,144,Togo,74,CDM,8400,3,3,58,55,65,68,74,78,180,398
7951,Pablo Chavarría,,379,52,Argentina,73,ST,7300,3,4,71,70,69,72,36,74,185,392
7953,Thomas Foket,,379,7,Belgium,73,RB,7600,3,3,81,57,69,73,69,71,178,420
8023,João Pedro Reis Amaral,João Amaral,873,38,Portugal,74,RM,350,3,3,88,69,63,76,36,54,172,386
8067,Younes Namli,,1914,13,Denmark,73,RM,850,4,3,77,60,68,80,45,57,181,387
8114,Marvin Knoll,,110329,21,Germany,73,CB,7000,2,3,74,55,66,63,72,77,184,407
8117,Christopher Buchtmann,,110329,21,Germany,73,CM,700,3,4,70,65,74,73,61,65,175,408
8123,Mahmoud Hassan,,111339,111,Egypt,77,LM,450,3,5,84,72,73,78,35,65,179,407
8126,Olivier Veigneau,,111339,18,France,73,LB,750,3,3,67,44,68,70,75,68,176,392
8178,Fabrício dos Santos Messias,Fabrício,111575,54,Brazil,75,ST,400,4,2,67,76,66,77,36,76,183,398
8181,Maurício de Carvalho António,Maurício António,111575,54,Brazil,74,CB,350,2,3,65,43,52,49,72,76,183,357
8189,Ricardo Miguel Moreira Costa,Ricardo Costa,112516,38,Portugal,75,CB,500,2,3,46,37,47,55,75,79,184,339
8235,Anders Christiansen,,320,13,Denmark,73,CM,800,3,3,72,67,71,72,66,71,174,419
8238,Oscar Lewicki,,320,46,Sweden,73,CDM,1300,2,3,61,50,61,65,73,77,171,387
8240,Rasmus Bengtsson,,320,46,Sweden,73,CB,550,2,3,46,37,54,55,74,69,186,335
8243,Markus Rosenberg,,320,46,Sweden,73,ST,350,3,3,64,74,68,69,38,78,184,391
8246,Jack O'Connell,,1794,14,England,73,CB,600,2,2,64,37,48,54,73,79,191,355
8247,Rafik Halliche,,1900,97,Algeria,74,CB,450,2,3,60,41,53,53,75,72,188,354
8249,John Fleck,,1794,42,Scotland,73,CM,850,3,2,72,65,72,74,65,77,169,425
8250,Mohamed Abarhoun,,1900,129,Morocco,73,CB,450,2,2,51,31,43,50,75,72,187,322
8253,Ruben Alexandre Rocha Lima,Ruben Lima,1900,38,Portugal,73,LB,850,3,2,73,53,67,69,70,76,177,408
8254,João Miguel Coimbra Aurélio,João Aurélio,1900,38,Portugal,73,RB,1100,3,3,68,62,73,72,70,75,182,420
8363,Bradley Dack,,3,14,England,73,CAM,1100,3,4,78,68,70,74,52,72,175,414
8369,Shaun Hutchinson,,97,14,England,73,CB,650,2,3,58,29,53,56,72,81,188,349
8382,Hany Mukhtar,,269,21,Germany,75,CAM,400,3,5,79,64,70,80,43,60,173,396
8385,Simon Tibbling,,269,46,Sweden,74,CM,600,3,3,75,55,71,77,62,69,175,409
8390,Paulus Arajuuri,,269,17,Finland,73,CB,600,2,2,42,35,45,44,71,84,193,321
8520,Francisco Sol Ortiz,Fran Sol,1907,45,Spain,74,ST,700,3,3,68,76,54,66,30,67,181,361
8523,Aras Özbiliz,,1907,3,Armenia,73,RW,700,4,3,78,74,73,75,32,54,175,386
8585,Albert Rusnák,,111065,43,Slovakia,75,CAM,400,3,3,74,70,75,75,38,53,175,385
8588,Damir Kreilach,,111065,10,Croatia,74,CM,3700,3,3,55,71,69,71,65,83,186,414
8591,Joao Plata,,111065,57,Ecuador,74,LW,350,3,2,88,69,69,75,33,60,157,394
8619,Darwin Quintero,,111138,56,Colombia,75,CF,650,4,3,87,72,69,79,28,66,166,401
8621,Angelo Rodríguez,,111138,56,Colombia,73,ST,800,2,3,73,70,52,65,32,76,181,368
8683,Billy Ketkeophomphone,,57,18,France,74,ST,350,4,4,77,71,72,75,26,52,180,373
8686,Romain Philippoteaux,,57,18,France,74,LM,1000,3,3,83,68,66,75,44,60,170,396
8689,Julien Féret,,57,18,France,73,CM,600,3,4,44,68,74,70,56,67,187,379
8691,Jordan Adéoti,,57,99,Benin,73,CDM,500,2,3,56,44,63,56,73,84,183,376
8709,Luca Antonelli,,1746,27,Italy,76,LB,600,3,3,72,58,69,72,77,73,184,421
8712,Matías Silvestre,,1746,27,Italy,76,CB,1000,2,3,50,47,56,59,78,71,185,361
8715,Francesco Caputo,,1746,27,Italy,75,ST,650,3,3,87,74,58,73,29,70,181,391
8718,Miha Zajc,,1746,44,Slovenia,73,CAM,550,3,3,68,67,70,74,52,55,179,386
8721,Manuel Pasqual,,1746,27,Italy,73,LB,800,3,2,68,56,77,73,68,68,178,410
8724,Rade Krunic,,1746,8,Bosnia and Herzegovina,73,CM,850,3,3,70,66,72,75,61,67,184,411
8727,Afriyie Acquah,,1746,117,Ghana,73,CM,700,3,2,77,63,68,74,71,79,179,432
8808,Nelson Acevedo,,111716,52,Argentina,73,CDM,500,3,4,68,53,63,68,70,81,179,403
8851,Anderson Patric Aguiar Oliveira,Patric,113157,54,Brazil,74,ST,1000,3,3,63,72,56,65,32,81,189,369
8915,Peter Žulj,,209,4,Austria,74,CM,700,3,3,67,69,73,72,65,62,185,408
8932,Alexander Grünwald,,256,4,Austria,73,CAM,350,3,2,66,70,73,72,57,78,188,416
8967,Vegard Forren,,417,36,Norway,73,CB,850,2,3,33,52,61,59,72,76,186,353
9030,Danijel Milicevic,,2013,8,Bosnia and Herzegovina,73,CAM,1000,3,4,67,70,76,73,36,49,172,371
9035,Junya Ito,,101145,163,Japan,73,RM,450,3,3,88,62,65,71,59,70,176,415
9101,Diego Queiroz de Oliveira,Diego Oliveira,101150,54,Brazil,73,ST,500,3,5,73,72,64,70,39,71,179,389
9137,Alexandre Song,,110770,103,Cameroon,75,CDM,400,3,3,66,56,67,72,73,74,185,408
9278,Fabián Cubero,,101088,52,Argentina,73,CB,700,2,2,49,55,63,66,73,63,175,369
9312,Zinédine Machach,,112409,18,France,73,CAM,2300,3,3,72,64,71,75,47,72,184,401
9483,Riad Nouri,,614,18,France,73,LM,1400,3,3,79,71,67,74,31,63,178,385
9531,Vito Wormgoor,,919,34,Holland,73,CB,500,2,3,36,38,57,54,72,81,188,338
9721,Jonás Gutiérrez,,111710,52,Argentina,73,CM,1200,3,3,64,68,73,72,70,74,184,421
9723,Ciro Rius,,111710,52,Argentina,73,RM,550,3,2,77,59,70,74,34,66,171,380
9761,Fernando José Torres Sanz,Fernando Torres,113160,45,Spain,80,ST,700,3,4,75,77,71,76,32,67,186,398
9762,Mu Kanazaki,,113160,163,Japan,73,ST,450,3,4,80,70,67,71,35,81,180,404
9763,Siniša Andelkovic,,205,44,Slovenia,74,CB,1000,2,2,66,40,45,52,73,77,186,353
9859,Zinedine Ferhat,,1738,97,Algeria,74,RM,350,4,4,82,53,73,73,27,57,180,365
9998,Jonathan Gómez,,113057,52,Argentina,73,CAM,400,3,3,72,68,71,74,37,63,171,385
10060,Christophe Berra,,80,42,Scotland,74,CB,500,2,2,37,35,49,50,72,85,191,328
10148,Olivier Boumal,,101151,103,Cameroon,73,RM,550,3,3,85,67,69,75,44,67,183,407
10235,Keisuke Honda,,111397,163,Japan,78,RM,700,4,3,76,73,80,81,53,65,182,428
10238,Ola Toivonen,,111397,46,Sweden,75,ST,400,3,4,50,77,75,73,41,74,192,390
10285,Pablo Guiñazú,,112670,52,Argentina,75,CDM,650,3,3,60,54,70,65,73,82,174,404
10288,Juan Ramírez,,112670,52,Argentina,74,CM,1200,3,3,76,69,71,78,65,64,174,423
10290,Javier Gandolfi,,112670,52,Argentina,73,CB,800,2,2,53,43,62,54,72,79,178,363
10312,Lucas Andersen,,820,13,Denmark,73,CAM,600,3,3,82,64,68,77,33,58,185,382
10437,Mauricio Sperduti,,110581,52,Argentina,73,RM,450,3,3,75,68,67,73,32,63,180,378
10639,Fabián Rinaudo,,101084,52,Argentina,74,CDM,1500,3,3,69,61,69,69,72,78,175,418
10641,Victor Ayala,,101084,58,Paraguay,73,CM,12500,3,3,72,75,73,72,68,74,177,434
10675,Luca Rizzo,,110911,27,Italy,74,RM,1600,3,4,75,62,72,76,65,72,185,422
10724,Héldon Augusto Almeida Ramos,Héldon,112393,104,Cape Verde Islands,76,LM,400,4,3,85,71,69,77,29,57,174,388
10947,Matías Aguirregaray,,112390,60,Uruguay,73,RB,1000,3,3,77,53,68,71,69,74,177,412
11378,Rhys Williams,,112391,195,Australia,73,CB,350,2,4,62,49,62,65,70,79,185,387
11382,Élton José Xavier Gomes,Élton,112391,54,Brazil,73,CAM,350,5,3,85,70,73,73,34,47,158,382
11905,Jaime Valdés,,110980,55,Chile,75,CM,850,4,4,67,71,77,75,50,64,175,404
11908,Esteban Paredes,,110980,55,Chile,75,ST,400,3,3,67,76,68,73,33,74,178,391
11911,Lucas Barrios,,110980,58,Paraguay,74,ST,350,3,3,63,73,62,68,43,68,188,377
11914,Julio Alberto Barroso,,110980,52,Argentina,73,CB,1200,2,3,66,51,58,56,73,74,175,378
11917,Damián Pérez,,110980,52,Argentina,73,LB,800,3,3,80,56,58,70,70,64,168,398
11921,Carlos Carmona,,110980,55,Chile,73,CDM,500,3,3,69,59,71,70,67,74,173,410
12285,Dario Dainelli,,1844,27,Italy,74,CB,850,2,3,32,33,43,52,76,65,191,301
12287,Alessandro Diamanti,,1844,27,Italy,74,CF,350,4,2,67,70,77,78,33,61,180,386
12343,Thievy Bifouma,,101007,107,Congo,75,RM,650,3,4,94,71,63,77,29,70,180,404
12347,Youness Mokhtar,,101007,129,Morocco,73,LM,350,3,2,75,64,67,77,38,64,179,385
12359,Musa Çagiran,,101037,48,Turkey,75,CDM,500,3,4,68,68,75,73,71,78,181,433
12366,Benjamin Verbic,,101047,44,Slovenia,79,LM,450,4,3,83,72,72,80,43,74,179,424
12368,Denys Garmash,,101047,49,Ukraine,78,CM,450,4,3,63,72,74,75,72,78,186,434
12373,Danilo das Neves Pinheiro,Tchê Tchê,101047,54,Brazil,75,CM,450,3,4,80,67,73,77,69,58,175,424
12375,Mykola Morozyuk,,101047,49,Ukraine,75,RB,500,2,4,71,59,75,65,73,50,176,393
12387,Michael Krmencík,,110468,12,Czech Republic,75,ST,400,3,3,75,72,57,69,27,77,191,377
12389,Daniel Kolár,,110468,12,Czech Republic,74,CAM,400,3,4,67,72,72,72,41,61,181,385
12391,Roman Hubník,,110468,12,Czech Republic,74,CB,550,2,3,64,54,60,60,72,76,193,386
12393,Jan Kopic,,110468,12,Czech Republic,73,LM,450,3,4,80,67,70,74,40,60,180,391
12395,Fredy Guarín,,110955,56,Colombia,76,CM,700,4,4,65,77,74,75,66,83,183,440
12397,Demba Ba,,110955,136,Senegal,76,ST,400,3,3,73,77,71,70,46,73,189,410
12402,Diego Buonanotte,,110975,52,Argentina,77,CAM,700,4,4,88,67,75,80,30,40,161,380
12501,Graziano Pellè,,111724,27,Italy,78,ST,600,3,4,48,75,61,64,34,85,193,367
12505,Diego Tardelli Martins,Diego Tardelli,111724,54,Brazil,76,CAM,450,4,3,71,74,73,78,46,67,180,409
12507,Jonathan Viera Ramos,Jonathan Viera,111768,45,Spain,82,CAM,850,4,4,81,75,81,84,61,69,170,451
12508,Cédric Bakambu,,111768,110,Congo DR,82,ST,750,3,4,88,81,72,80,35,75,182,431
12510,Renato Augusto,,111768,54,Brazil,81,CM,850,3,4,67,73,79,79,71,72,186,441
12511,Jonatan Soriano Casas,Jonatan Soriano,111768,45,Spain,77,ST,550,4,3,59,79,74,79,32,67,180,390
12523,Frank Acheampong,,111774,117,Ghana,75,ST,650,3,3,93,71,63,79,51,76,166,433
12528,Felix Bastians,,111774,21,Germany,74,CB,3000,2,3,63,62,69,58,75,77,188,404
12539,Christian Bassogog,,111779,103,Cameroon,74,ST,9500,3,2,88,70,59,76,31,65,175,389
12541,Olívio da Rosa,Ivo,111779,54,Brazil,74,CAM,9000,3,3,72,65,77,72,41,66,183,393
12543,Anderson Souza Conceição,Anderson Talisca,111839,54,Brazil,82,CAM,750,4,4,76,82,80,80,59,71,191,448
12575,João Alves de Assis Silva,Jô,112092,54,Brazil,76,ST,500,3,3,69,74,65,73,28,74,189,383
12576,Eder Citadin Martins,,112162,27,Italy,79,ST,700,4,4,84,78,73,82,29,64,179,410
12578,Da Conceição Fernando Henrique,Fernandinho,112165,54,Brazil,74,RM,2500,4,3,80,70,66,75,55,68,174,414
12579,Gabriel Paletta,,112162,27,Italy,77,CB,500,2,3,43,33,41,50,78,82,190,327
12634,Yannick Carrasco,,112378,7,Belgium,83,LM,1000,4,4,88,79,75,86,41,64,181,433
12654,Emre Çolak,,112408,48,Turkey,77,CAM,1500,4,3,69,71,77,79,44,50,169,390
12656,Rómulo Otero,,112408,61,Venezuela,75,CAM,650,4,4,84,71,71,79,45,53,169,403
12659,Anselmo de Moraes,Anselmo,112408,54,Brazil,74,CDM,600,3,2,71,63,63,66,73,77,185,413
12683,Ocimar Almeida Júnior,Júnior Urso,112429,54,Brazil,75,CDM,450,3,3,68,65,65,70,72,77,177,417
12686,Renato Ribeiro Calixto,Renatinho,112429,54,Brazil,74,RM,4500,3,3,76,71,68,79,37,65,167,396
12688,Duško Tošic,,112429,51,Serbia,74,CB,3000,2,2,53,51,63,55,73,77,185,372
12759,Fernando Manríquez,,112534,55,Chile,73,CM,350,2,4,60,58,74,66,62,67,168,387
12805,Augusto Fernández,,112537,52,Argentina,80,CM,500,4,3,70,70,77,79,71,74,177,441
12808,Benjamin Moukandjo,,112537,103,Cameroon,77,ST,700,4,3,92,75,68,77,31,66,180,409
12818,Oscar dos Santos Emboaba,Oscar,112540,54,Brazil,82,CAM,650,4,3,73,76,80,81,55,50,179,415
12822,Odil Akhmedov,,112540,191,Uzbekistan,75,CM,400,3,3,70,70,71,71,71,74,180,427
12825,Lei Wu,,112540,155,China PR,75,ST,650,3,4,87,73,64,76,35,57,174,392
12907,Mario Suárez Mata,Mario Suárez,112977,45,Spain,77,CM,500,4,4,51,66,75,73,66,76,188,407
12910,Nikica Jelavic,,112977,10,Croatia,73,ST,2000,3,4,43,74,66,67,37,79,188,366
12913,Javier Mascherano,,112978,52,Argentina,80,CDM,700,2,3,65,53,71,69,80,77,174,415
12916,A. Hernanes de Carvalho A. Lima,Hernanes,112978,54,Brazil,78,CM,750,4,5,61,68,82,75,66,68,180,420
12917,Anthony Modeste,,112983,18,France,81,ST,750,3,3,77,80,63,72,35,81,187,408
12919,Alexandre Rodrigues da Silva,Alexandre Pato,112983,54,Brazil,80,ST,800,4,3,85,77,68,80,32,69,180,411
13186,José Paulo Bezerra M. Júnior,Paulinho,111839,54,Brazil,85,CM,7500,3,3,73,81,77,81,79,84,181,475
13222,Nicolás Gaitán,,112378,52,Argentina,82,CAM,750,4,2,81,72,80,84,41,56,173,414
13230,Arthur Henrique Ramos Oliveira Melo,Arthur,241,54,Brazil,82,CM,750,4,3,69,73,79,82,70,69,171,442
13237,Givanildo Vieira de Souza,Hulk,112540,54,Brazil,81,RM,1100,4,3,80,86,76,79,48,88,180,457
13250,Matthias Ginter,,23,21,Germany,80,CB,900,2,3,64,58,68,65,82,76,188,413
13251,Sead Kolašinac,,1,8,Bosnia and Herzegovina,80,LB,700,3,2,72,62,65,70,77,87,183,433
13253,Hakan Çalhanoğlu,,47,48,Turkey,80,LW,850,4,4,71,75,83,84,59,60,178,432
13255,Emre Can,,45,21,Germany,80,CM,700,3,4,71,68,77,77,80,83,184,456
13256,Piotr Zielinski,,48,37,Poland,80,CM,700,4,5,83,70,79,82,69,59,180,442
13257,Morgan Sanson,,219,18,France,80,CM,900,4,4,75,74,79,77,73,76,180,454
13259,André Filipe Tavares Gomes,André Gomes,7,38,Portugal,80,CM,700,4,4,65,69,77,77,73,81,188,442
13260,Kerem Demirbay,,10029,21,Germany,80,CAM,1200,4,4,67,73,80,82,59,69,182,430
13265,Santiago Mina Lorenzo,Santi Mina,461,45,Spain,80,ST,550,3,4,79,78,68,79,51,73,181,428
13266,Marcos Paulo Mesquita Lopes,Marcos Lopes,69,38,Portugal,80,RM,650,4,3,79,76,77,82,30,56,174,400
13268,Ángel Correa,,240,52,Argentina,80,RM,700,4,4,80,80,71,85,54,59,171,429
13270,Keita Baldé Diao,,44,136,Senegal,80,RM,700,4,4,92,76,72,83,29,70,181,422
13271,Marcelo Brozovic,,44,10,Croatia,80,CDM,700,3,4,70,73,80,80,74,72,181,449
13272,Matteo Politano,,44,27,Italy,80,LW,600,3,4,84,75,74,82,29,50,171,394
13273,Tiémoué Bakayoko,,47,18,France,80,CDM,700,3,3,68,48,69,74,78,82,189,419
13275,Matias Vecino,,44,60,Uruguay,80,CDM,550,4,3,71,68,77,81,76,76,187,449
13278,Mattia Caldara,,47,27,Italy,80,CB,700,2,3,67,34,46,63,83,75,187,368
13279,Raúl Michel Melo da Silva,Raúl,1896,54,Brazil,80,CB,700,2,3,51,54,59,59,80,84,187,387
13281,Mariano Díaz Mejía,,243,207,Dominican Republic,80,ST,700,3,4,85,81,62,74,45,82,179,429
13282,Hirving Lozano,,247,83,Mexico,80,RW,750,4,4,93,75,72,82,41,64,175,427
13283,Julian Weigl,,22,21,Germany,80,CDM,650,3,3,68,47,74,76,77,68,186,410
13285,Franco Cervi,,234,52,Argentina,80,LW,700,4,3,91,67,74,86,50,57,165,425
13286,Karl Toko-Ekambi,,483,103,Cameroon,80,ST,700,3,4,84,79,68,80,27,69,185,407
13288,Fabián Balbuena,,19,58,Paraguay,80,CB,500,2,3,61,40,51,52,81,81,188,366
13296,Manuel Agudo Durán,Nolito,481,45,Spain,80,LW,550,4,3,72,78,76,81,45,67,175,419
13297,Cristian Tello Herrera,Cristian Tello,449,45,Spain,80,LM,700,3,4,92,73,75,80,38,58,178,416
13298,Mark Uth,,34,21,Germany,80,ST,700,3,3,76,84,69,77,34,67,185,407
13300,Djibril Sidibé,,69,18,France,80,RB,1000,3,4,79,63,76,76,76,80,182,450
13301,Milan Badelj,,46,10,Croatia,80,CDM,450,3,4,54,63,77,74,77,73,186,418
13302,Marcos Rojo,,11,52,Argentina,80,CB,800,3,2,69,60,69,66,79,78,187,421
13303,Eric Dier,,18,14,England,80,CDM,700,2,3,65,63,72,65,82,86,188,433
13304,James Tarkowski,,1796,14,England,80,CB,750,2,4,59,43,67,67,80,77,192,393
13305,Jannik Vestergaard,,17,13,Denmark,80,CB,500,2,4,38,49,62,48,82,79,199,358
13306,Karim Bellarabi,,32,21,Germany,80,RM,1200,4,3,91,75,72,84,34,68,184,424
13308,Héctor Bellerín Moruno,Héctor Bellerín,1,45,Spain,80,RB,1300,3,3,93,51,68,77,75,66,178,430
13311,John Brooks,,175,95,United States,80,CB,700,2,3,72,39,57,64,82,76,193,390
13313,Eran Zahavi,,112429,26,Israel,80,CAM,700,4,4,72,79,73,81,39,70,182,414
13315,Cristian Portugues Manzanera,Portu,110062,45,Spain,80,RM,700,3,4,82,77,75,80,60,75,178,449
13316,Takashi Inui,,449,163,Japan,80,LM,700,4,3,82,71,74,87,47,57,169,418
13317,Arkadiusz Milik,,48,37,Poland,80,ST,700,4,3,72,83,62,74,39,74,186,404
13318,Bernard Anício Caldeira Duarte,Bernard,7,54,Brazil,80,LM,750,4,4,90,69,75,83,38,45,164,400
13319,Zouhair Feddal,,449,129,Morocco,80,CB,600,2,2,57,49,61,59,81,77,191,384
13320,Taras Stepanenko,,101059,49,Ukraine,80,CDM,700,3,3,67,61,72,70,78,81,181,429
13321,Alassane Pléa,,23,18,France,80,ST,700,4,3,83,81,75,78,39,75,181,431
13332,Ezequiel Lavezzi,,112978,52,Argentina,79,ST,700,4,4,84,79,78,83,40,71,173,435
13339,Alex Teixeira dos Santos,Alex Teixeira,112162,54,Brazil,79,ST,700,4,4,91,76,73,82,43,71,173,436
13342,Ricardo Goulart Pereira,Ricardo Goulart,111839,54,Brazil,79,CF,600,4,4,78,76,76,78,41,66,181,415
13361,Viktor Tsygankov,,101047,49,Ukraine,79,RM,600,4,4,83,71,76,80,47,56,177,413
13381,Elkeson de Oliveira Cardoso,Elkeson,112540,54,Brazil,78,ST,500,4,4,81,77,74,76,47,75,180,430
13386,Giovanni Moreno,,110955,56,Colombia,78,CAM,550,4,3,75,76,74,79,54,79,192,437
13412,Lorenzo Morón García,Loren,449,45,Spain,78,ST,700,3,3,65,82,56,76,32,57,188,368
13433,Gervais Yao Kouassi,,50,108,Côte d'Ivoire,77,LW,450,3,3,84,70,71,79,35,60,179,399
13440,Odion Ighalo,,111769,133,Nigeria,77,ST,400,4,3,81,72,56,78,36,78,183,401
13442,Nemanja Pejčinović,,111769,51,Serbia,77,CB,450,2,3,53,40,61,55,76,79,185,364
13452,Serhiy Sydorchuk,,101047,49,Ukraine,77,CM,450,3,3,66,59,66,70,71,70,189,402
13455,Sidcley Ferreira Pereira,Sidcley,101047,54,Brazil,77,LB,700,3,3,81,65,70,78,74,73,176,441
13469,Bruno Viana Willemen Da Silva,Bruno Viana,1896,54,Brazil,77,CB,500,2,3,64,42,56,58,79,75,187,374
13477,Vinícius José de Oliveira Júnior,Vinícius Júnior,243,54,Brazil,77,LW,700,5,4,93,72,64,81,29,60,177,399
13502,Bakary Koné,,101007,101,Burkina Faso,76,CB,750,2,2,61,41,50,51,77,75,188,355
13503,Siphiwe Tshabalala,,749,140,South Africa,76,LM,450,4,2,77,72,73,78,45,64,170,409
13505,Alan Kardec de Sousa Pereira Jr,Alan Kardec,112165,54,Brazil,76,ST,450,3,3,71,75,63,70,34,72,185,385
13509,Alan Douglas Borges de Carvalho,Alan Carvalho,111839,54,Brazil,76,LW,600,3,3,80,74,66,79,33,70,184,402
13515,Carlos Gilberto do Nascimento Silva,Gil,111724,54,Brazil,76,CB,700,2,3,52,40,59,54,75,84,192,364
13519,Yevhen Khacheridi,,393,49,Ukraine,76,CB,700,2,3,70,39,50,48,76,82,198,365
13530,Júnior Fernandes,,113142,55,Chile,76,LM,450,3,4,79,74,69,77,35,76,183,410
13539,Óscar Romero,,110955,58,Paraguay,76,RM,400,3,4,78,73,74,78,35,63,176,401
13544,Aminu Umar,,101037,133,Nigeria,76,RM,500,4,3,89,67,68,79,56,70,174,429
13547,Ante Ćorić,,52,10,Croatia,76,CAM,400,4,4,71,66,73,80,34,54,172,378
13562,Alfa Semedo Esteves,,234,119,Guinea-Bissau,76,CDM,700,3,4,69,60,65,67,74,84,189,419
13576,Omar Abdulrahman,,605,190,United Arab Emirates,76,CAM,700,5,3,81,69,76,78,33,49,173,386
13616,Filip Benković,,78,10,Croatia,76,CB,450,2,3,64,28,39,42,76,80,194,329
13632,Jorge Valdivia,,110980,55,Chile,76,CAM,750,4,4,61,66,79,76,38,60,173,380
13638,David Limberský,,110468,12,Czech Republic,76,LB,550,3,4,83,63,69,71,73,80,181,439
13671,Adrian Mierzejewski,,111769,37,Poland,75,CAM,400,4,4,72,74,73,76,45,73,174,413
13675,Stéphane M'Bia,,1809,103,Cameroon,75,CDM,650,3,3,70,62,65,67,75,82,189,421
13698,Bořek Dočkal,,112134,12,Czech Republic,75,CAM,400,4,4,64,72,76,75,49,60,182,396
13715,Tamás Kádár,,101047,23,Hungary,75,CB,400,2,2,70,34,65,62,76,79,188,386
13738,Pedro Morales,,112534,55,Chile,75,CAM,400,4,3,67,73,76,75,53,66,180,410
13778,Emir Dilaver,,211,4,Austria,75,CB,400,2,4,70,46,57,63,75,74,184,385
13806,Matías Cabrera,,101102,60,Uruguay,75,CAM,400,4,3,76,56,75,77,55,62,177,401
13809,Brahian Alemán,,112096,60,Uruguay,75,CAM,400,3,3,79,72,73,74,66,71,176,435
13816,Josip Pivarić,,101047,10,Croatia,75,LB,900,3,3,76,64,69,71,70,64,176,414
13821,Khama Billiat,,110929,148,Zimbabwe,75,RW,400,4,4,85,76,65,79,46,64,170,415
13826,Roger Martínez,,1879,56,Colombia,75,ST,550,3,3,79,72,62,75,35,72,180,395
13838,Constantin Budescu,,111674,39,Romania,75,CAM,400,3,3,61,73,75,75,48,65,184,397
13854,Felipe dos Reis Vizeu do Carmo,Felipe Vizeu,55,54,Brazil,75,ST,450,3,3,75,73,55,69,30,70,184,372
13860,Erick Cabaco,,1853,60,Uruguay,75,CB,600,2,3,67,38,51,57,75,75,186,363
13865,Tomáš Souček,,266,12,Czech Republic,75,CDM,350,2,3,57,61,64,61,75,76,192,394
13881,Marcus Wendel Valle da Silva,Wendel,237,54,Brazil,75,CM,500,3,3,80,73,70,77,71,69,180,440
13884,Pablo Renan dos Santos,Pablo Santos,1896,54,Brazil,75,CB,600,2,2,67,39,42,54,76,76,188,354
13886,Éder Gabriel Militão,Éder Militão,236,54,Brazil,75,RB,750,2,2,77,49,65,70,73,79,186,413
13889,Unai Núñez Gestoso,Unai Núñez,448,45,Spain,75,CB,600,2,3,67,22,45,51,73,74,186,332
13892,Marcelo Saracchi,,112172,60,Uruguay,75,LB,650,3,3,88,65,71,73,70,72,172,439
13896,Junior Firpo,,449,207,Dominican Republic,75,LB,700,2,3,70,58,68,67,74,69,184,406
13898,Daniel Raba Antolin,Dani Raba,483,45,Spain,75,RM,500,3,3,73,66,72,74,38,61,184,384
13900,Martín Aguirregabiria,Martín,463,45,Spain,75,RB,650,3,3,74,34,62,68,72,65,178,375
13904,Aluísio Chaves Rib. Moraes Júnior,Júnior Moraes,101059,54,Brazil,75,ST,450,3,4,73,75,53,72,27,62,176,362
13907,Uroš Račić,,461,51,Serbia,75,CDM,450,3,4,60,66,68,68,73,75,193,410
13911,Daniel Olmo Carvajal,Dani Olmo,211,45,Spain,75,LM,550,4,4,80,69,76,74,35,54,179,388
13918,Vitaliy Buyalskyi,,101047,49,Ukraine,75,CM,400,3,4,71,65,70,76,67,49,170,398
13935,Tiago Miguel Baía Pinto,Tiago Pinto,101007,38,Portugal,74,LB,1200,4,2,82,60,71,75,67,69,177,424
13940,José Pedro Fuenzalida,,110975,55,Chile,74,RW,350,3,4,84,63,71,78,64,70,170,430
13945,Trent Sainsbury,,247,195,Australia,74,CB,550,2,3,74,48,62,59,76,73,184,392
13960,Tomasz Kędziora,,101047,37,Poland,74,RB,900,2,3,77,45,66,64,73,72,183,397
13973,Kaku Guélor Kanga,,267,115,Gabon,74,CAM,1400,3,4,75,66,73,76,49,59,167,398
13977,Abderrazak Hamdallah,,112139,129,Morocco,74,ST,400,3,3,73,76,64,69,26,67,179,375
13990,Rafael Vaz dos Santos,Rafael Vaz,15029,54,Brazil,74,CB,750,2,3,62,58,59,60,74,76,186,389
14005,Andrés Chávez,,111711,52,Argentina,74,ST,1100,3,2,77,74,67,72,35,82,184,407
14011,Roger Krug Guedes,Roger Guedes,111724,54,Brazil,74,RW,800,3,3,81,67,69,77,31,63,184,388
14018,Gelmin Rivas,,605,61,Venezuela,74,ST,400,3,3,69,76,52,67,37,72,184,373
14022,Josip Mišić,,237,10,Croatia,74,CM,800,2,3,66,67,70,74,63,71,187,411
14025,Vitor Frezarin Bueno,Vitor Bueno,101047,54,Brazil,74,CAM,450,3,3,73,71,72,72,35,66,183,389
14030,Ezequiel Barco,,112885,52,Argentina,74,LM,450,4,4,83,66,67,79,28,48,167,371
14033,Yordan Osorio,,1887,61,Venezuela,74,CB,450,2,2,56,31,44,52,72,81,189,336
14037,Bruno Alexandre Vieira Almeida,Bruno Xadas,1896,38,Portugal,74,RM,950,4,3,74,71,74,76,49,63,179,407
